fname,dialogue,summary,topic
train_4056_ss,"#Person2#: 저 정말 아파요, 선생님.
#Person1#: 어디가 안 좋으세요?
#Person2#: 목이 심하게 아프고, 머리도 아파요.
#Person1#: 기침이나 재채기를 하셨어요?
#Person2#: 기침은 많이 해요, 하지만 재채기는 안 해요.
#Person1#: 이 온도계를 혀 밑에 넣어보세요. 열이 있는지 확인해볼게요. 음, 그렇네요. 열이 있네요.
#Person2#: 체온이 많이 높나요?
#Person1#: 아니요, 아주 높진 않아요. 여기 처방전입니다. 침대에 누워서 쉬세요. 따뜻한 차를 마시고 월요일에 제 사무실로 오세요.",#Person2#는 목이 아프고 두통을 호소합니다. #Person1#는 #Person2#에게 발열이 있음을 확인하고 처방전을 제공합니다.,의사 진료
train_4128_ss,"#Person2#: 너 매달 전화요금 거의 안 나오는 것 같아. 비결이라도 있어?
#Person1#: 간단해. 너도 착신전환 기능 써봐.
#Person2#: 그렇게 간단해?
#Person1#: 그럼. 생각해봐, 우리 대부분 시간을 집이나 사무실에서 보내잖아. 그래서 무선전화로 받아. 그러면 전화받는 데 돈이 거의 안 들어.
#Person2#: 맞네.
#Person1#: 착신전환은 또 다른 장점도 많아. 고층 건물 같은 데서는 네트워크가 안 터질 때도 있잖아. 그럴 때도 이 기능 쓰면 전화 못 받을 일 없어.
#Person2#: 그게 다야?
#Person1#: 병원이나 비행기에서는 휴대폰이 기기에 방해돼서 꺼야 하잖아. 착신전환 설정해 놓으면 그 문제도 해결돼.",#Person1#는 전화 요금을 절약하는 방법과 착신전환 기능의 장점을 #Person2#에게 설명합니다.,전화 요금 절약과 착신전환
train_7181_ss,"#Person2#: 위치는 꽤 좋은 것 같아요. 이웃들도 괜찮아 보이네요. 그런데 벽도 수리해야 하고 선반도 다시 칠해야 해서, 제시하신 가격이 조금 비싼 것 같아요. 더 좋은 가격을 제시해 주실 수 있을까요?
#Person1#: 죄송하지만, 이 아파트에 관심 있는 분들이 꽤 있어서 우리가 제시한 가격에 팔릴 것 같아요. 오늘 오후에 5번가에 있는 다른 아파트를 보여드릴게요. 이곳보다 싸지만 좀 작습니다.
#Person2#: 오늘 오후에는 치과에 갈 예정이라, 다른 시간에 보면 좋겠어요.
#Person1#: 오늘 오후가 불편하시면 다른 날짜로 잡아드릴게요. 편하신 시간 말씀해 주세요.",#Person2#은 아파트 가격이 비싸서 사지 않으려 합니다. #Person1#는 #Person2#에게 더 저렴한 다른 아파트를 보여주려고 합니다.,아파트 가격 협상
train_7282_ss,"#Person2#: 안녕하세요, Mr. White. 잠시 시간 괜찮으신가요? 질문 좀 드리고 싶어서요.
#Person1#: 음, 몇 분 정도는 괜찮지만, 전시회 준비 때문에 정말 바빠요.
#Person2#: 몇 가지 질문만 드릴게요. 어디에서 열리나요?
#Person1#: 미술관에서 열릴 거예요.
#Person2#: 누가 개막하나요?
#Person1#: Mr. Smith가 개막할 겁니다.
#Person2#: 꽤 큰 전시회인가요?
#Person1#: 네, 꽤 커요. 아주 유명한 그림들이 전시될 거예요.
#Person2#: 다양한 나라에서 왔다고 들었는데, 맞나요?
#Person1#: 네, 맞아요. 우리 마을에 꽤 국제적인 이벤트입니다.
#Person2#: 감사합니다, Mr. White. 전시회가 성공적으로 열리길 바랍니다!
#Person1#: 감사합니다.",#Person2#이 Mr. White에게 예정된 전시회에 대해 인터뷰를 요청하며 몇 가지 질문을 합니다.,전시회 인터뷰
train_1922_ss,"#Person2#: 내가 사람들 앞에서 실수로 잘못 말한 것 같아. 정말 큰 실수였어.
#Person1#: 그거 신경 쓰지 마.
#Person2#: 정말 미안해. 용서해줄 수 있어?
#Person1#: 아니야, 진짜 괜찮아. 네 자신을 탓하지 마.","#Person2#가 사람들 앞에서 한 실수에 대해 사과하지만, #Person1#는 #Person2#을 탓하지 않고 괜찮다고 말합니다.",대중 앞 실수 사과
train_6077_ss,"#Person2#: 이 책에 따르면, 아프리카의 일부 지역에서는 남자들이 매우 뚱뚱한 여성을 아름답다고 여겼대. 여자가 족장의 아내가 되기 전에, 하인들이 그녀를 특별한 집에 가둬두고 결혼식 몇 주 전부터 밤낮으로 음식을 먹였대.
#Person1#: 왜 여자가 그런 대접을 받았대?
#Person2#: 잘 모르겠어. 책에서는 족장의 아내가 되는 것을 영광으로 여겼다고 하던데. 여자가 너무 뚱뚱해져서 걷지 못하고, 손과 무릎으로 기어 다녔대.
#Person1#: 정말 끔찍하네! 그렇게 살다간 오래 살지도 못했겠어. 그런 관습 때문에 여자가 많이 고생했을 것 같아. 지금은 그런 관습이 없어져서 다행이야.","#Person2#은 #Person1#에게 아프리카의 일부 지역에서는 뚱뚱한 여성을 선호했으며, 이로 인해 여성들이 많은 고통을 겪었다고 설명합니다.",전통적 여성 미의 기준
train_1869_ss,"#Person2#: 오늘 어디 관광 갈까? 
#Person1#: 가이드북에서 본 절에 가고 싶어. 
#Person2#: 좋아. 내가 입장권 살게. 
#Person1#: 어, 입장료 내야 하는 줄은 몰랐어. 
#Person2#: 중국에서는 박물관이나 공원, 절에 들어갈 때 조금씩 입장료를 내야 해. 
#Person1#: 우리나라랑 많이 다르네. 처음 중국에 왔는데 이 절이 정말 멋지다고 들었어. 언제 지어진 거야? 
#Person2#: 꽤 최근에 지어진 편이야. 한 150년 전쯤? 
#Person1#: 음, 그건 나한테는 꽤 오래된 것 같은데. 
#Person2#: 중국 5000년 역사에 비하면 비교적 새로운 거야. 
#Person1#: 그 절 가봤어? 
#Person2#: 아니, 우리 부모님은 가보셨는데. 우리 택시 타고 가자.","#Person1#가 절을 방문하고 싶어 하고, 중국의 박물관이나 절에 입장료가 있다는 사실에 놀랍니다. #Person2#은 #Person1#에게 절에 대해 설명합니다.",절 관광
train_6558_ss,"#Person2#: 안녕하세요, 새로 오신 비서님이시군요. 환영합니다! 저는 홍보팀의 톰 로비슨입니다.
#Person1#: 안녕하세요, 로비슨 씨. 감사합니다. 저는 리사 존스라고 하고, 지금 영업부에서 일하고 있어요.
#Person2#: 그냥 톰이라고 불러 주세요, 리사.
#Person1#: 네, 톰. 여기서 오래 일하셨나요?
#Person2#: 네, 20년 넘었어요.
#Person1#: 와, 정말 오래 일하셨네요. 여기서 일하는 거 좋아하세요?
#Person2#: 음, 네. 급여도 괜찮고 일하기 좋은 곳이라서 만족해요. 그런데 솔직히 말하자면, 해외에 나갈 수 있는 기회가 있다는 점이 가장 좋아요. 다른 나라를 방문하는 게 정말 좋거든요.
#Person1#: 좋으시겠어요. 저는 여기서 일하는 것 중 제일 좋은 게 사무실이랑 가까이 살아서 점심 먹으러 집에 갈 수 있고, 교통체증 걱정 안 해도 되는 거예요.","톰은 새로 온 비서 리사를 환영하며, 그들은 회사에서 일하는 조건에 대해 이야기한다.",회사 생활
train_2992_ss,"#Person2#: 아, 다리가 부러진 것 같아요.
#Person1#: 여기 휠체어에 앉으세요.
#Person2#: 감사합니다.
#Person1#: 의사 선생님 오실 거예요. 몇 가지 질문 드릴게요.
#Person2#: 네, 괜찮아요.
#Person1#: 이름과 나이, 생년월일 좀 말씀해 주세요.
#Person2#: James Taylor, 23세, #DateOfBirth#이에요.
#Person1#: 건강보험 회사와 번호는요?
#Person2#: 없어요.
#Person1#: 뭐라고요?
#Person2#: 건강보험 없어요.
#Person1#: 음, 그럼 Taylor 씨, 이번에 다리 치료 비용이 상당히 나오겠네요.
#Person2#: 아...",James Taylor의 다리 부상에 대한 의료 상담 및 보험 정보 확인.,의료 상담
train_2926_ss,"#Person2#: 너희 뭐 해?
#Person1#: 안 보여? 종이비행기 만들고 있어.
#Person2#: 그래 보여, 근데 왜 만드는 거야?
#Person1#: 당연히 날리려고.
#Person2#: 창문 밖으로?
#Person1#: 응.
#Person2#: 그러지 마. 창문 밖으로 던지면 길에 떨어지고 누가 치워야 하잖아. 길 더럽히는 거라고.
#Person1#: 아니야, 우리 던지는 게 아니라 날리는 거야. 그리고 대부분 길로 안 가.
#Person2#: 그럼 어디로 가는데?
#Person1#: 저기 길 건너 빌딩 보여? 그 건물 지붕 위로 보내고 있어. 우리 벌써 50개 넘게 올렸어.
#Person2#: 너희들 곧 문제 생길 거야.
#Person1#: 네가 엄마 아빠한테 말하면 그렇겠지.",#Person1#는 종이비행기를 길 건너 빌딩 지붕으로 날리고 있다고 #Person2#에게 말한다. #Person2#은 그들이 곧 문제가 생길 것이라고 생각한다.,종이비행기 날리기
train_8937_ss,"#Person2#: 안녕하세요, Othman 씨? Mr. Emory 사무실의 Michael입니다. 새로운 복사기 구매에 대해 이야기하려고 합니다. 약속 잡고 싶으시죠? 
#Person1#: 네, 좋아요. 어느 시간대가 좋을까요? 
#Person2#: 가능한 한 빨리 하고 싶어요. 내일 오후 2시 45분은 어떠세요? 
#Person1#: 네, 좋아요. 그때 뵐게요.",Michael은 Mr. Emory와 Othman의 새로운 복사기 구매에 대한 약속을 잡기 위해 Othman에게 연락합니다.,새로운 복사기 구매 상담
train_1156_ss,"#Person2#: 내일은 토요일인데, 뭐 할 계획이야?
#Person1#: 이번 주 너무 피곤했어. 집에 있고 휴식 좀 취할 거야.
#Person2#: 잠 좀 자고 NBA 경기 몇 경기 볼 거라는 얘기구나?
#Person1#: 응, 특히 Cavaliers 경기 말이야.
#Person2#: NBA 경기를 왜 그렇게 좋아해?
#Person1#: NBA 경기는 정말 짜릿해, 몇 초 만에 결과가 바뀔 수도 있거든. 그리고 멋진 기술들도 많고. 너는? 주말에 뭐 할 거야, 평소처럼 스케이트보드 타러 갈 거야?
#Person2#: 나도 지쳤어, 그래서 기숙사에 있으면 스케이트보드 관련 영상 좀 볼 거야.
#Person1#: 스케이트보드한 지 얼마나 됐지? 3년인가 4년인가? 정확히 기억이 안 나네.
#Person2#: 한 4년 됐어. 그동안 스케이트보드 영상 보고 기술을 계속 연습했어. 너는 지루하고 고통스러울 거라고 생각할지 모르지만, 나는 즐거워. 기술이 발전할 때마다 엄청난 성취감을 느끼고, 하늘에 뛸 때마다 나는 기분이야.
#Person1#: 와, 대단하다.","#Person1#는 피곤해서 집에 머물면서 NBA 경기를 볼 예정인데, 경기의 긴장감과 기술적인 요소로 인해 재미있기 때문이다. #Person2#는 스케이트보드 관련 영상을 볼 예정인데, 스케이트보드가 #Person2#에게 성취감을 주기 때문이다.",주말 계획
train_10907_ss,"#Person2#: 뭐라고 했어?
#Person1#: 오늘 날씨가 정말 좋다고 했어. 산책하러 나가는 게 어때?
#Person2#: 몇 분만 기다려줄래? 이 편지를 마무리해야 해.
#Person1#: 너무 오래 걸리면 안 돼. 이렇게 좋은 날씨에 안 나가면 아까울 거야.
#Person2#: 오래 걸리진 않을 거야. 10분이면 충분해. 너 먼저 가고, 난 Lakeside Park에서 만날게.
#Person1#: 알겠어, 그럴게. 공원 안에 있는 찻집에서 나 찾아봐.","#Person1#가 날씨가 좋아서 산책을 제안했고, #Person2#이 편지를 마무리한 후 Lakeside Park에서 만나기로 했습니다.",일상 대화
train_3956_ss,"#Person2#: 디저트로 무엇을 드시겠습니까, 손님? 케이크와 아이스크림 중에서 선택하실 수 있습니다.
#Person1#: 아니요, 괜찮습니다. 저는 다이어트 중이라서요.
#Person2#: 아, 그러시군요. 대신 커피나 차는 어떠세요?
#Person1#: 네, 커피 주세요.",#Person1#는 다이어트 중이어서 디저트를 거절합니다. #Person2#이 대신 커피나 차를 권하자 #Person1#가 커피를 주문합니다.,음료 주문
train_8406_ss,"#Person2#: 당신은 목표 지향적인 사람인가요?
#Person1#: 네, 맞아요. 저는 항상 무슨 일을 하든 계획을 세워요.
#Person2#: 5년 후엔 어디에 있고 싶으세요?
#Person1#: 특정 직함을 갖고 싶진 않아요. 그냥 하고 있는 일을 즐기고 싶어요.
#Person2#: 그거 정말 합리적인데요.
#Person1#: 저에겐 그게 가장 중요해요.
#Person2#: 채용된다면, 얼마나 오래 함께 일할 계획인가요?
#Person1#: 그건 상황에 따라 다르겠죠. 제가 회사에 잘 맞고, 회사도 저에게 맞는지에 따라요.
#Person2#: 최근에 세운 목표와 그 목표를 달성하기 위해 어떻게 행동했나요?
#Person1#: 도전적인 직책에서 제 지식과 경험을 활용하고 싶어요. 이를 위해서는 차근차근 일하는 게 중요하다고 생각해요.
#Person2#: 장기적인 목표는 뭐예요?
#Person1#: 그건 별로 생각해본 적이 없어요.
#Person2#: 일을 찾을 때 가장 중요한 게 뭐라고 생각하세요?
#Person1#: 저는 일에 대한 관심이 가장 중요하다고 생각해요.",#Person1#는 #Person2#과의 인터뷰에서 자신이 목표 지향적이며 회사에서 일을 즐기고 싶다고 설명합니다. 또한 배운 것을 실무에 활용하며 단계적으로 업무를 진행하고 싶다고 합니다.,직업 목표
train_8623_ss,"#Person2#: 내일 언덕에 오르러 가자. 마트 가서 먹을 거 좀 사자.
#Person1#: 그래, 언덕 꼭대기에서 피크닉하면 좋겠다.
#Person2#: 뭐 사야 될까?
#Person1#: 보자. 먼저 과일 좀 사야겠어.
#Person2#: 너무 무거워서 꼭대기까지 가져가기 불편할 텐데.
#Person1#: 멜론 어때? 가볍고 달잖아. 애들이 좋아할 거야.
#Person2#: 좋은 생각이야. 애들 먹을 사탕이랑 견과류 좀 사자.
#Person1#: 응. 여기 카슈너트, 땅콩, 여러 가지 비스킷, 초콜릿, 통조림, 또 뭐?
#Person2#: 애들한텐 그거면 충분해. 음료수도 좀 사자.
#Person1#: 당연히 맥주! 두 병 사자.
#Person2#: 맞아. 애들한테 줄 요구르트도 사야지.
#Person1#: 그래. 접시도 좀 살까? 피크닉할 때 쓸 거야.
#Person2#: 알았어. 접시는 네 개. 내일 아침에는 커스터드 타르트 좀 사자.
#Person1#: 줄 서자. 줄에 사람들이 너무 많네.","#Person2#과 #Person1#는 내일 언덕에 오르기 위해 마트에서 무엇을 살지 논의하고 있습니다. 그들은 멜론, 사탕, 견과류, 음료수, 요구르트, 접시 등을 구입할 계획입니다.",피크닉 준비
train_859_ss,"#Person2#: 안녕, 리리. 새 집 어때?
#Person1#: 좋아. 정말 마음에 들어.
#Person2#: 얼마나 커?
#Person1#: 크진 않지만 화장실이랑 작은 주방도 있어.
#Person2#: 회사에서 얼마나 떨어져 있어?
#Person1#: 걸어서 10분 정도밖에 안 걸려.
#Person2#: 오, 좋네. 오늘도 걸어왔어?
#Person1#: 응, 오늘 아침에 걸어서 출근했어. 10분 일찍 도착했어.
#Person2#: 운이 좋네. 난 10분 늦었어.
#Person1#: 왜 그랬어?
#Person2#: 버스들이 전부 늦게 왔어.
#Person1#: 수잔은 뭐라고 했어?
#Person2#: 수잔도 늦었어.
#Person1#: 수잔에게 무슨 일이 있었어?
#Person2#: 기차를 탔는데 그것도 늦었대.
#Person1#: 그래도 넌 운이 좋네. 그럼 내일은 어떻게 할 거야?
#Person2#: 15분 일찍 나갈 거야.","리리는 새 집이 회사에서 걸어서 10분 거리임을 언급했고, #Person2#은 버스 때문에 출근에 늦었지만 수잔도 늦었다고 했다.",출근과 교통 지연
train_1508_ss,"#Person2#: 저기요, 여기 Guyon 여행사 맞나요?
#Person1#: 네, 그렇습니다. 무엇을 도와드릴까요?
#Person2#: 중국 남쪽에 있는 고대 도시로 여행 가고 싶은데, 그곳에 대해 알려주실 수 있나요?
#Person1#: 물론이죠. 그곳에는 운하 네트워크와 하얀 벽, 검은 기와, 작은 다리, 흐르는 강, 돌바닥 길, 파란 하늘과 하얀 구름이 있습니다. 옛 모습을 잘 간직한 몇 안 되는 장소 중 하나예요. 고대 길을 걷다 보면 느낌이 살아납니다.
#Person2#: 정말 멋지네요. 거기에 가면 가장 먼저 방문할 만한 곳은 어디일까요?
#Person1#: 주장입니다.
#Person2#: 여행은 얼마나 걸리나요?
#Person1#: 대략 2일 정도 소요됩니다.
#Person2#: 비용은 얼마인가요?
#Person1#: 약 300위안입니다.
#Person2#: 알겠습니다. 감사합니다.
#Person1#: 천만에요. 좋은 여행 되세요!
#Person2#: 감사합니다.
#Person1#: 제 기쁨입니다.","#Person2#은 중국 남쪽의 고대 도시를 여행하고자 합니다. 여행사의 #Person1#는 #Person2#에게 그곳의 경치, 비용, 여행 기간에 대해 설명합니다.",고대 도시 여행 계획
